HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.title,Input.poem_1,Input.poem_2,Answer.accurate1-1.yes,Answer.accurate1-2.no,Answer.accurate2-1.yes,Answer.accurate2-2.no,Answer.creative1.creative1,Answer.creative2.creative2,Retain%,Answer.submitcode,Approve,Reject
3LN50BUKQZW7LY1G0T16FNWJFM5LP8,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3Z7EFSHGNEZLEN7UZ9NQV1OOCGOCXA,AL51KTD0WITH9,Approved,Sat May 14 15:14:00 PDT 2022,Sat May 14 15:26:40 PDT 2022,Tue May 17 15:26:40 PDT 2022,Sat May 14 16:15:50 PDT 2022,,,760,100% (1/1),100% (1/1),100% (1/1),Sweet temptation,I want to eat the chocolate bar.<br />Whose power the weak cannot resist.<br />Weakness means craving in this savory war<br />But happy are the lips of the chocolate kissed.,She was like a sweet temptation <br />Her words could move a nation<br />She was the best creation<br />She was my sweet temptation,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,I felt that words in the poem made me think of being tempted.,,
3TRB893CTNV2T0JFTGA9290QJBD7GH,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3HL8HNGX4AM2G396NV7DN4N92PPF93,A2I4PRZ9IZMKON,Approved,Sat May 14 10:19:29 PDT 2022,Sat May 14 10:21:42 PDT 2022,Tue May 17 10:21:42 PDT 2022,Sat May 14 10:34:21 PDT 2022,,,133,100% (2/2),100% (2/2),100% (1/1),The birth of life,"I see the resounding spring that brings life to the world.<br />I hear the hum of the bee that brings sweetness to the air.<br />The trees grow green, the flowers bloom.<br />And peace reigns high in meadows fair.",The birth of a life<br />One that will be filled with strife<br />but that is for later on in life<br />When he meets his first wife,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,47.5,It is more descriptive of a life.,,
3TRB893CTNV2T0JFTGA9290QJBD7GH,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3TU5ZICBRIMZTNG5WJCTZ7WCPLZ8QK,A3G5OWGKHW6OL5,Approved,Sat May 14 13:24:12 PDT 2022,Sat May 14 13:51:47 PDT 2022,Tue May 17 13:51:47 PDT 2022,Sat May 14 14:45:23 PDT 2022,,,1655,100% (43/43),100% (20/20),100% (20/20),The birth of life,"I see the resounding spring that brings life to the world.<br />I hear the hum of the bee that brings sweetness to the air.<br />The trees grow green, the flowers bloom.<br />And peace reigns high in meadows fair.",The birth of a life<br />One that will be filled with strife<br />but that is for later on in life<br />When he meets his first wife,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,47.5,Spring is often associated with new life.,,
3TRB893CTNV2T0JFTGA9290QJBD7GH,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3J4Q2Z4UT3OAJOCNUMSZDNZY7SJWQ4,AS4NIEQJWCG3M,Approved,Sat May 14 10:19:34 PDT 2022,Sat May 14 10:21:16 PDT 2022,Tue May 17 10:21:16 PDT 2022,Sat May 14 10:34:21 PDT 2022,,,102,100% (1/1),100% (1/1),100% (1/1),The birth of life,"I see the resounding spring that brings life to the world.<br />I hear the hum of the bee that brings sweetness to the air.<br />The trees grow green, the flowers bloom.<br />And peace reigns high in meadows fair.",The birth of a life<br />One that will be filled with strife<br />but that is for later on in life<br />When he meets his first wife,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,47.5,This just fits the title better,,
3G57RS03ILQXR2XP68AN2LSTIMD25E,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3HSYG7LRBOJXDLKBS3PZTQTULFIKK4,A1ZDR2UN7M92LI,Approved,Sat May 14 10:19:33 PDT 2022,Sat May 14 10:28:03 PDT 2022,Tue May 17 10:28:03 PDT 2022,Sat May 14 10:34:19 PDT 2022,,,510,100% (4/4),100% (2/2),100% (2/2),The country life.,"Small Towns feel so slow, like you're stuck in a dream.<br />You can count the cars that pass without the need for a counting machine.<br />I'm growing old and stale, in this routine.<br />At least I have my TV screen.","Tired of traffic, noise and parking;<br />Dreaded pollution, rent and crimes;<br />Moving to the country seems to be the silver bullet;<br />Panacea only brings loneliness instead.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,32.5,Mentions the country and moving there,,
3G57RS03ILQXR2XP68AN2LSTIMD25E,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3SKEMFQBZ8QDIKIAJESW3LK3QFOK8L,A3BU8UL4W258UU,Approved,Sat May 14 10:19:26 PDT 2022,Sat May 14 10:20:33 PDT 2022,Tue May 17 10:20:33 PDT 2022,Sat May 14 10:34:19 PDT 2022,,,67,100% (3/3),100% (1/1),100% (1/1),The country life.,"Small Towns feel so slow, like you're stuck in a dream.<br />You can count the cars that pass without the need for a counting machine.<br />I'm growing old and stale, in this routine.<br />At least I have my TV screen.","Tired of traffic, noise and parking;<br />Dreaded pollution, rent and crimes;<br />Moving to the country seems to be the silver bullet;<br />Panacea only brings loneliness instead.",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,32.5,Matches titles better,,
3G57RS03ILQXR2XP68AN2LSTIMD25E,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3VHP9MDGRS54E1G9ZFH4PUOH8ASFCK,AONSG5WOC3OX0,Approved,Sat May 14 10:19:31 PDT 2022,Sat May 14 10:27:32 PDT 2022,Tue May 17 10:27:32 PDT 2022,Sat May 14 10:34:19 PDT 2022,,,481,100% (75/75),100% (32/32),100% (32/32),The country life.,"Small Towns feel so slow, like you're stuck in a dream.<br />You can count the cars that pass without the need for a counting machine.<br />I'm growing old and stale, in this routine.<br />At least I have my TV screen.","Tired of traffic, noise and parking;<br />Dreaded pollution, rent and crimes;<br />Moving to the country seems to be the silver bullet;<br />Panacea only brings loneliness instead.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,32.5,It is more descriptive of the country life in a poetic sense.,,
3J9L0X0VEJ7245X8NICB28DK8PR9WU,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3EA3QWIZ4NG5A9KAM9IFH11DCOUIT7,A3G5OWGKHW6OL5,Approved,Sat May 14 11:35:45 PDT 2022,Sat May 14 12:04:20 PDT 2022,Tue May 17 12:04:20 PDT 2022,Sat May 14 12:34:04 PDT 2022,,,1715,100% (43/43),100% (20/20),100% (20/20),The Dark Labyrinth,"Behold how he pours forth his wrath,<br />From the depths of a fiery blaze.<br />Do not follow him down the midnight path,<br />Lest you get caught in his maze.",There are so many winds and turns<br />and yet I still yearn <br />and pray to Minthe<br />to see the end of this labyrinth,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,21.25,Descriptive,,
3J9L0X0VEJ7245X8NICB28DK8PR9WU,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,34BBWHLWHFWX2QO4HENQ4L8CGI2WI1,ADJ9I7ZBFYFH7,Approved,Sat May 14 10:19:28 PDT 2022,Sat May 14 10:34:44 PDT 2022,Tue May 17 10:34:44 PDT 2022,Sat May 14 11:00:17 PDT 2022,,,916,100% (10/10),100% (8/8),100% (1/1),The Dark Labyrinth,"Behold how he pours forth his wrath,<br />From the depths of a fiery blaze.<br />Do not follow him down the midnight path,<br />Lest you get caught in his maze.",There are so many winds and turns<br />and yet I still yearn <br />and pray to Minthe<br />to see the end of this labyrinth,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,21.25,Poem 1 rhymes and has better imagery.,,
3J9L0X0VEJ7245X8NICB28DK8PR9WU,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3WMOAN2SRGIC12ZQOKVMNRLFV84NV8,AONSG5WOC3OX0,Approved,Sat May 14 11:20:07 PDT 2022,Sat May 14 11:23:42 PDT 2022,Tue May 17 11:23:42 PDT 2022,Sat May 14 11:40:44 PDT 2022,,,215,100% (75/75),100% (32/32),100% (32/32),The Dark Labyrinth,"Behold how he pours forth his wrath,<br />From the depths of a fiery blaze.<br />Do not follow him down the midnight path,<br />Lest you get caught in his maze.",There are so many winds and turns<br />and yet I still yearn <br />and pray to Minthe<br />to see the end of this labyrinth,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,21.25,Gives off better imagery,,
38O9DZ0A768TA6X3BRKSUR6TEHO26U,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3T111IHZ5JBZJTEFEQ774T1S5D0R9A,A173A97OFDAX9F,Approved,Sat May 14 10:26:45 PDT 2022,Sat May 14 10:27:25 PDT 2022,Tue May 17 10:27:25 PDT 2022,Sat May 14 10:34:17 PDT 2022,,,40,100% (25/25),100% (23/23),100% (18/18),The Good Life,"Then, i too, will taste the good life.<br />I'll be happy with my own.<br />I'll be happy with a life that's not tainted<br />With all the lies that society spouts",Everyone wants a good life<br />No one wants to be a low-life<br />I want a good wife <br />and I want a good life,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,100,poem 2 just keeps repeating the title and is lame.,,
38O9DZ0A768TA6X3BRKSUR6TEHO26U,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3137ONMDKLQPPZWI6QTHX3OWU1XEG3,AD1ILDUXZHASF,Approved,Sat May 14 13:38:27 PDT 2022,Sat May 14 14:04:01 PDT 2022,Tue May 17 14:04:01 PDT 2022,Sat May 14 14:45:22 PDT 2022,,,1534,100% (35/35),100% (9/9),100% (9/9),The Good Life,"Then, i too, will taste the good life.<br />I'll be happy with my own.<br />I'll be happy with a life that's not tainted<br />With all the lies that society spouts",Everyone wants a good life<br />No one wants to be a low-life<br />I want a good wife <br />and I want a good life,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,100,It's more simple and doesn't rhyme life with life.,,
38O9DZ0A768TA6X3BRKSUR6TEHO26U,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3RANCT1ZVK2ANELTG4G80AJ20CPUB9,AKQAI78JTXXC9,Approved,Sat May 14 12:21:37 PDT 2022,Sat May 14 13:05:53 PDT 2022,Tue May 17 13:05:53 PDT 2022,Sat May 14 14:45:22 PDT 2022,,,2656,100% (193/193),100% (10/10),100% (9/9),The Good Life,"Then, i too, will taste the good life.<br />I'll be happy with my own.<br />I'll be happy with a life that's not tainted<br />With all the lies that society spouts",Everyone wants a good life<br />No one wants to be a low-life<br />I want a good wife <br />and I want a good life,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,100,expands upon title concept more interestingly,,
3PKJ68EHERH9DRFSEVHOQZH0P6QJHZ,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,34MAJL3QP9863LN1M5AK5NNWD7B43S,A18T7E73TNGOKP,Approved,Sat May 14 10:47:30 PDT 2022,Sat May 14 11:35:43 PDT 2022,Tue May 17 11:35:43 PDT 2022,Sat May 14 11:40:45 PDT 2022,,,2893,100% (26/26),100% (8/8),100% (8/8),The harshness of time.,Time is a very harsh mistress all bitter and cold.<br />Time is never ending everlasting and very bold.<br />Time will elapse you in moments that matter.<br />Time will pass and I’ll get older thinner and flatter.,Time is so harsh<br />It is like going through a marsh<br />Always struggling to get through the water<br />Always feeling like a bother,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,43.75,Poem 2 feels too simple,,
3PKJ68EHERH9DRFSEVHOQZH0P6QJHZ,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3QRYMNZ7F32XOAV1JPV7M9XUYNGNTK,A3UWM3KJYEL5XU,Approved,Sat May 14 10:32:35 PDT 2022,Sat May 14 10:44:53 PDT 2022,Tue May 17 10:44:53 PDT 2022,Sat May 14 11:00:18 PDT 2022,,,738,100% (28/28),100% (1/1),100% (1/1),The harshness of time.,Time is a very harsh mistress all bitter and cold.<br />Time is never ending everlasting and very bold.<br />Time will elapse you in moments that matter.<br />Time will pass and I’ll get older thinner and flatter.,Time is so harsh<br />It is like going through a marsh<br />Always struggling to get through the water<br />Always feeling like a bother,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,43.75,More colorful and better at providing a mental image.,,
3PKJ68EHERH9DRFSEVHOQZH0P6QJHZ,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3KAKFY4PGZN0BSMG7UCOZOXFIP7I3G,AONSG5WOC3OX0,Approved,Sat May 14 11:19:45 PDT 2022,Sat May 14 11:20:47 PDT 2022,Tue May 17 11:20:47 PDT 2022,Sat May 14 11:40:45 PDT 2022,,,62,100% (75/75),100% (32/32),100% (32/32),The harshness of time.,Time is a very harsh mistress all bitter and cold.<br />Time is never ending everlasting and very bold.<br />Time will elapse you in moments that matter.<br />Time will pass and I’ll get older thinner and flatter.,Time is so harsh<br />It is like going through a marsh<br />Always struggling to get through the water<br />Always feeling like a bother,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,43.75,I like the overall structure.,,
3TKXBROM6XV99MQCKDZ9QBIFPJ5JIS,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3QY7M81QHC79I6DR990QPLO8FVJK7Z,A1VMPZVVVZUCS4,Approved,Sat May 14 11:27:28 PDT 2022,Sat May 14 11:31:55 PDT 2022,Tue May 17 11:31:55 PDT 2022,Sat May 14 11:40:46 PDT 2022,,,267,100% (57/57),100% (10/10),100% (10/10),The sky is a canvas,The sky is the night.<br />The sky is the day.<br />The horizon still just a hazy light.<br />With the sun soon to be an amazing display.,Some say its God's paint brush that paints the sky blue<br />Some say its a natural reaction to all the things we do<br />Some say its random but neither are true<br />I know the sky is beautiful because of you,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,62.5,Poem #1 doesn't make any reference to paintings or canvases. Poem #2 does.,,
3TKXBROM6XV99MQCKDZ9QBIFPJ5JIS,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3U088ZLJVPEMVV7ODOYKYH8GUOY0WN,A3G5OWGKHW6OL5,Approved,Sat May 14 11:35:24 PDT 2022,Sat May 14 12:00:56 PDT 2022,Tue May 17 12:00:56 PDT 2022,Sat May 14 12:03:23 PDT 2022,,,1532,100% (43/43),100% (20/20),100% (20/20),The sky is a canvas,The sky is the night.<br />The sky is the day.<br />The horizon still just a hazy light.<br />With the sun soon to be an amazing display.,Some say its God's paint brush that paints the sky blue<br />Some say its a natural reaction to all the things we do<br />Some say its random but neither are true<br />I know the sky is beautiful because of you,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,62.5,Descriptive,,
3TKXBROM6XV99MQCKDZ9QBIFPJ5JIS,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3FIUS151D0NN9DS9CLJ5X6987H3GGD,AKQAI78JTXXC9,Approved,Sat May 14 12:23:30 PDT 2022,Sat May 14 13:06:21 PDT 2022,Tue May 17 13:06:21 PDT 2022,Sat May 14 14:45:23 PDT 2022,,,2571,100% (193/193),100% (10/10),100% (9/9),The sky is a canvas,The sky is the night.<br />The sky is the day.<br />The horizon still just a hazy light.<br />With the sun soon to be an amazing display.,Some say its God's paint brush that paints the sky blue<br />Some say its a natural reaction to all the things we do<br />Some say its random but neither are true<br />I know the sky is beautiful because of you,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,62.5,more direct relationship to canvas,,
359AP8GAHK5PCO3ARUEQCIFBLJLC7C,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3HYA4D452W4RGJO72MSYDHFVWJFF2B,A173A97OFDAX9F,Approved,Sat May 14 10:53:19 PDT 2022,Sat May 14 11:06:57 PDT 2022,Tue May 17 11:06:57 PDT 2022,Sat May 14 11:40:41 PDT 2022,,,818,100% (25/25),100% (23/23),100% (18/18),The worst on the team.,"Basketball court, the gym is packed, the people are cheering.<br />The players surrounded by those endearing.<br />My family is in the bleachers, the coaches are my teachers, and my friends are in the hall.<br />I just wish someone would pass me the ball.","Being small, it's hard catch a ball.<br />You can't make a basket or jump high at all.<br />Everyone's a giant and being a starter is just a dream.<br />That's the reality when you're the worst on the team.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,25,"poem 1 barely fits the title except the last line, so poem 2 is better.",,
359AP8GAHK5PCO3ARUEQCIFBLJLC7C,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3EJPLAJKER1L31Y8Q0Y86MCPOTBZ60,A1GCTKOPKUTW3G,Approved,Sat May 14 10:19:27 PDT 2022,Sat May 14 10:48:42 PDT 2022,Tue May 17 10:48:42 PDT 2022,Sat May 14 11:00:16 PDT 2022,,,1755,100% (1/1),100% (1/1),100% (1/1),The worst on the team.,"Basketball court, the gym is packed, the people are cheering.<br />The players surrounded by those endearing.<br />My family is in the bleachers, the coaches are my teachers, and my friends are in the hall.<br />I just wish someone would pass me the ball.","Being small, it's hard catch a ball.<br />You can't make a basket or jump high at all.<br />Everyone's a giant and being a starter is just a dream.<br />That's the reality when you're the worst on the team.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,25,"The poem contains the title within the poem itself, and portrays the meaning well.",,
359AP8GAHK5PCO3ARUEQCIFBLJLC7C,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3QRYMNZ7F32XOAV1JPV7M9XUYNETNO,A3UJSDFJ9LBQ6Z,Approved,Sat May 14 10:19:26 PDT 2022,Sat May 14 10:38:46 PDT 2022,Tue May 17 10:38:46 PDT 2022,Sat May 14 11:00:16 PDT 2022,,,1160,100% (1/1),100% (1/1),100% (1/1),The worst on the team.,"Basketball court, the gym is packed, the people are cheering.<br />The players surrounded by those endearing.<br />My family is in the bleachers, the coaches are my teachers, and my friends are in the hall.<br />I just wish someone would pass me the ball.","Being small, it's hard catch a ball.<br />You can't make a basket or jump high at all.<br />Everyone's a giant and being a starter is just a dream.<br />That's the reality when you're the worst on the team.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,25,I feel like it flows more smoothly.,,
3ZRKL6Z1FCOOCY37HJ8KX0WM6PQGSD,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3X65QVEQI58QETQ5LQK2K7T156XLCE,A173A97OFDAX9F,Approved,Sat May 14 12:25:03 PDT 2022,Sat May 14 12:34:57 PDT 2022,Tue May 17 12:34:57 PDT 2022,Sat May 14 12:48:37 PDT 2022,,,594,100% (25/25),100% (23/23),100% (18/18),Thinking of You,Measure of our life. if we can find.<br />A better place to ease our minds.<br />I'm not the one to blame.<br />Though my thoughts make me go insane.<br />And the insanity of my nihilism.<br />Won't allow me to explore my pain.<br />Tears of joy are behind me<br />Even when I hear your name.,I am thinking of you<br />This is nothing new<br />I sit there and stew <br />Over nothing else but you,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,48,poem 1 is more emotional and has richer meanings,,
3ZRKL6Z1FCOOCY37HJ8KX0WM6PQGSD,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3TEM0PF1QAINMP7XWTTU6TJVN8Q0DC,A3C2KN2GHTDK61,Approved,Sat May 14 11:20:31 PDT 2022,Sat May 14 11:21:18 PDT 2022,Tue May 17 11:21:18 PDT 2022,Sat May 14 11:40:47 PDT 2022,,,47,100% (5/5),100% (5/5),100% (5/5),Thinking of You,Measure of our life. if we can find.<br />A better place to ease our minds.<br />I'm not the one to blame.<br />Though my thoughts make me go insane.<br />And the insanity of my nihilism.<br />Won't allow me to explore my pain.<br />Tears of joy are behind me<br />Even when I hear your name.,I am thinking of you<br />This is nothing new<br />I sit there and stew <br />Over nothing else but you,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,48,Good,,
3ZRKL6Z1FCOOCY37HJ8KX0WM6PQGSD,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3Z9WI9EOZ496BVJ3MIM2GYD2TYGHKZ,A3G5OWGKHW6OL5,Approved,Sat May 14 10:32:14 PDT 2022,Sat May 14 10:36:04 PDT 2022,Tue May 17 10:36:04 PDT 2022,Sat May 14 11:00:19 PDT 2022,,,230,100% (43/43),100% (20/20),100% (20/20),Thinking of You,Measure of our life. if we can find.<br />A better place to ease our minds.<br />I'm not the one to blame.<br />Though my thoughts make me go insane.<br />And the insanity of my nihilism.<br />Won't allow me to explore my pain.<br />Tears of joy are behind me<br />Even when I hear your name.,I am thinking of you<br />This is nothing new<br />I sit there and stew <br />Over nothing else but you,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,48,Poem #2 is clear that the person is thinking about someone else.,,
37VHPF5VZGOTC28T1Z6WQIB6W3RC8Z,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3OVHNO1VEBMKOADN0N6MCSMH5F3DZB,A19HQLAAEPNRZ9,Approved,Sat May 14 10:47:30 PDT 2022,Sat May 14 11:06:22 PDT 2022,Tue May 17 11:06:22 PDT 2022,Sat May 14 11:40:42 PDT 2022,,,1132,100% (1/1),100% (1/1),100% (1/1),Trickster,The game of the senses is teasing.<br />Playing tricks on the mind is pleasing.<br />Watch as the crowd is amazed.<br />And the performance was highly praised.,I know a little trickster<br />I wanted to fix her<br />I wanted to make her nice <br />and not someone with a vice,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,45,GOOD,,
